textID,text,tailwiz_label
e638691490,A thursday. Is that REALLY necessary  ? Have u ever heard of school and horrible mums,negative
5c4d6763ef,"m still watchin Boston Legal tho it cracks me up 2, scrubs earlier was good  i guess i just like a laugh!!!",negative
0003e2a304,Aaahhh I`m just so busy. Sorry everyone.,negative
216703ba65, WOW.How sweet!,positive
93d46ca978, when you haven`t had one in over a week! that was a really mean joke he just played on me!,negative
af5137ae66," The movie was AWESOME, I wish I could re-load my pistols like Agent 0 did, but I do not want to be him  I think I will be Gambit",positive
faa345f16d,Good morning world.,positive
7b10fe51a5,why is it so hard to find good house events in the Sacramento area?,positive
a72ac13cb0,Well this is just lovely.  I am completely flattened by a back injury.  There goes the weekend.,negative
4d826d637e,Sushi w/  well cooked veggie for preggo me  now onto Trolley Car birthday party on McKinney Ave. I actially feel awake for once!,negative
b2443b3da4,"Just put all the original art for my comics into an album.  Its really nice, except it shows how much I liked to cut corners to finish.",positive
f487bc4483, http://twitpic.com/4wsk3 - too cute,negative
4179c07afb, It`d be really hard to give up my chocolate while reading.  Does chocolate count as a food?,positive
7b777450e4," ok, so I`m replying!  happy mothers day, indeed!",positive
69bc3be5dd,OMG!!  Booth`s hallucination in the latest epi of Bones is absolutely brilliant  'you`re a gud lookin guy.. if u keep an open mind' LOL!,positive
b9d1a9fc25,I hate it when I am in pain,negative
0a2bce3efa,_Craig_G Hope your enjoying the money..it`s looking real good to me right now,positive
dd8e956c58,_bum lol *30 minutes slow* in a sec  i was just having fun tearing down old posters and putting up new ones,negative
d121f4d4f6,is feeling very happy despite the amount of work that i need to do today!!! Happy times,positive
4c41a35a2a,Happy Mothers day to all you Mums out there,positive
e98c74b566,Market whn goes lower also problem and when it goes like a wild bull also problem,negative
2607c2b4dc,"With that said, I`m out til later. Enjoy your day everyone!",positive
5c3831e16a, another david hughes on your list? I`m hurt   ftw!,negative
18f4c013a0," Haha! I can`t a good vid of it on tubey,you thugh",negative
6f3620c65a,_Divine take my advice lookin through the phone cost me my relationship,negative
3363ec53e8,really not feelin well...,negative
0c0d8f8839,happy Mother`s Day to all the moms out there,positive
f734ddb5b0,I`m in French and we don`t have a teacher.  One hour left til school ends.,negative
7e9b461caa," oops, me and my drunken stupor lol. Ima check it out",negative
0d65bcca49,"my brain is gonna explode, a minute from now ) it is full of numbers @-) this should be the cliiimb. :-j i`m climbing the: mt. numbers.",negative
c32d8b6392,  Thx 4 sharing!,positive
428fd23d7f, and this is better 4 me than a snickers bar or hersheys w/almonds.... which i use to b addicted to b4. i miss them  LOL,negative
dfaddf99bb,think i may have broke a toe at the bar tonight......thanks drunk girl for steppin all over me!!!!!,negative
9637558503," yeah well a deadline is in T-9 hours, that`s architecture for you, oh well... mmm that coffee sounds like a good idea",negative
e483f2a16d, aww we love you too,positive
780e59bcd7," wow, atleast u only have three weeks...I have two months to go    Are u going away?",negative
aa998ad11b,"spent a little too much $ at Wombat, but it`s cool `cuz it was time to take care of Tamara good.  YAY!",positive
5a7c476187,I really ain`t woth a ****. I can`t do anythin right.   What`s wrong with me?,negative
57025d9fd9, Have a great time in London,positive
d1ad18e2d6,Fender is hiding under the couch ... he knows I`m getting ready to leave and he isn`t happy about it,negative
ad7be4d16e," Hey David, I`m wondering if you received a letter that has a song in it? From Malaysia? please reply  and have a nice day!",positive
83221c463a,hmz... second most popular page on this governmental site is the 404 page... fail,negative
f8022382fb, oh man! They better do something to fix that!! ugh stupid Verizon,negative
f64b778cab," my favorite song is `Im standing here but you dont see me, i`d give it all for that to change` i dont know what its called",positive
5f814111a8,Epicfail and Joseph in class... Very long liao,negative
9ce443a6eb, thats funny.. actually.. i could use a haircut...might be growing it out thru August for Woodstock Anniversary Party....40 yrs,negative
b2b1ddd2bb," If you`ve jailbroken or went to 3.0 early, prepare to be bricked",negative
664f65b5c8,"Had to change 'within 50 miles', because within 25 miles were effin` BORING.",negative
e34ca64ce5,"Rachel Allens date bars, so easy to make   http://twitpic.com/4jas7",positive
9cc8e3dac3,Loving my new HR monitor,positive
38a69ed9ec,add me up: http://profiles.friendster.com/americanidolislove  friendster.,positive
4cd90579c9,implementing will_paginate  on my website; i love rails,positive
54b76f0770,": Oh. The voting is over!  But don`t worry, I already voted for you about 100000000000000000000000000000000000 times earlier!!!",negative
63975d7559, i feel like tweeting you for no reason. so um hiiiiii.,negative
3ff9947935,  **** right!,positive
c792081151,"boredddddddd, work tomorrow..  and sunday. i hate clarks",negative
de2af3c3a5,has just finished ironing his clothes for #Church. Gonna walk the dog now then grab a shower/shave and be off  #jottonia looks good too,positive
d829c5c5e5, i am a bit more curious: how much did you pay for it?,negative
b77b368c05,"_bbA Ooh, nice  Well I guess not nice at the moment, being windy and rainy. But I like rain",positive
daad2b596b,I love you MOM!,positive
ca363eee1a,"Good Morning! Happy Monday, Everyone",positive
91d8c6caf0,Already know I`m gonna miss josh next week.. My mom needs more surgery.. Work sucks.. Not a good day. Oh and my tum tum hurts,negative
d133feef6c,Working.  I can`t wait till 4:30. Funeral on monday.,negative
86e9fc24ea,"Hey, im chillin right now, gettin ready for school   Mohawk Kidd",positive
26b3a9cf93,"sooooooo NOT happy, wattching disney channel....rubbish rubbish rubbishhhhhh, didnt get my jonas 3d poster  the dude wasnt there but im..",negative
8f7dfa086d,I don`t feel good.  .My throat hurts!!!!,negative
ff85b0b80a, I think you and Tamera should have your own show anyway...the CW or ABC fam is not appreciating you like they should.,positive
7e8020cba2,happy that Google Wave is trending.  Can`t watch the video for it... certain flash videos are blocked by my company`s network.,negative
2cefffcad4,listening to `s Without Your Love...hes so tortured in that song...makes me sad,negative
0acf4e4fd9,_pax That sucks.,negative
036fc64d65, dont worry im not!!! i dont get it on my tv,negative
292c670dd9, i already got my tickets to your concert here in the philippines! im so excited!,positive
b0240761ea,likes patricia`s dress,positive
ac8dae7460,oh yeah... happy Mothers day to every mom out there and to my friend`s moms,positive
f1b1afdfaf,"gonna get off to try and catch some Z`s, no more high school after tomorrow! which really sucks  i wish i didn`t have to grow up!",positive
eb126f5500,has to do two 50 page assignments this weekend  there goes any chance of relaxation!!,positive
90e2fd75f1,*old me`s dead and gone*,negative
33c7f198ac," good girl, sarah. now we`ve got ourselves a club",positive
e6c988afb8,"Home until tomorrow. Did my running and spinning. Now time for chiropractor, laundry, shopping, and visiting family. Missing nathan",positive
3addf33859,Liam peed in the potty!!,negative
f092eb7907,Really disappointed I can`t make it to bloomington for  launch party tonight  if you`re around you should check it out,positive
bb2158aefc, thank you. We had a blast,positive
f4aeb65e97,OMG - the M&Ms in my pantry are calling my name. I`ve been ignoring them all day. It is driving me completely insane. Too many calories,negative
1b8fa17155,Epsilon Greater than Zero misses her Mommy.  http://apps.facebook.com/catbook/profile/view/5626035,negative
b4bb386488, wat the! you were in riverside??,negative
106e3d1042,**** being broke on the day Guitar Hero Metallica comes out!  Boooooooo,positive
78a4c78f16," Nice skillz Nick  x love always, Marjorie & Jemimah. Sydney, Australia.",positive
83eba3aadd, i can`t wait to hear your new album. i`m sure will be amazing.please just replay to me  i love you so much!!!!,positive
da2bf1eb03,this day has beasted me.,negative
cd3b2ac385, UGH I HATE QUEUEING,negative
acb838c3b4,Trying to get out to enjoy the weather & train a little... Some minor beer tasting activity took place yesterday with  etc,positive
38eb9db45c, ive been there before  haha,positive
b56024023c," most definately! They are having a hard time, cuz I`m so young & never saw this, but I wrkd hard making cars & now I`m disabled",negative
86330a1846, It was fun  At a friends house cuz you know I don`t have a yard big enough for a firepit. SNIFFLE!,positive
fd5e9cd698,  happy mommy day Teens-thanks FFF,positive
983c9dc76b,Writing Mother`s Day cards for my mom and gran...  hurray!,positive
fb5aa28eda,i pulled a muscle in my neck this morning just feels like its getting more sore,negative
1fcc024ec4," LMOA! i just quit one of mine, too much stress",negative
a025e21634,Nothing like In `n` Out and a LOST marathon after a long day of work.,negative
8f0c56cc05, The Disney Store is not treating me to well with hours  I realy want to go on 6/13. I willdo anythig to go to the show ;-),negative
09eaa4f401,"Have lots 2do as usual! laundry, thanking God, cleaning house, praising God, cutting the hedge and thanking and praising God some more!",positive
9729f8b0fa, Thats beautiful,positive
9e925084fe,OUCH! my earphones just shocked me,negative
61c7002a28,Good morning to the world. Hope everyone is ok,positive
58d382e07a, lucky kid...i so wanna see loserville  pity im in oz....,negative
f07163738c,"I hate traffic. Dallas is nothing, but traffic!",negative
7163807e51,", you make baby jeebus cry",positive
b975892590,Happy Mothers Day to all the mom`s around  Hope you have a wonderful day!,positive
929ed1a04d,Yay Happy Mother`s Day  #fb,positive
93fa13fa5b,"my sisters **** pc, just blued screened me",positive
fc04b84a90, so i`m screwed,negative
1e8fe80d40, I made my parents add u guys on the family myspace...they were impressed by the song.,positive
ce6e842b55,_Dude Very nice. Good night,positive
6a56f0aab5, nice! it`s days like today I wish we had a garden,positive
b4e61f5683,im so tired  &i miss dionee already.,negative
a309f96613,I like  already  (new follower to join in midst of zombies mayhem),positive
66521b4652,i have no idea what im doing and i am completely lost.,negative
02d547ea16," not got virgin yet... not sure I can, tbh ... thanks anyway!",negative
b442e1cca8,. Awesome!  what kind?,positive
384d65bc27,can`t believe he has to wait till October to see 'Up!' when Americans get to see it this weekend.,positive
e7447508c9," Bubble tea is awesome, it`s been so long since I`ve had some",positive
6f1d362d2d,Ugh. I`m so tired. Waitin for the bus.  good morning!,negative
78c5947dd7," Rest is important, but like everything else don`t over do it.",positive
b05a2ede62,i don`t even want to go to the store to get ice cream.  i wasted a cute outfit on... sitting on my **** on twitter!!,negative
ab8363c725, GAH! I got some of your songs off itunes  I`m so happy! They`re SO AWESOME!!! keep it up!,positive
6b0204de62, http://twitpic.com/4wh4d - this is a very pretty picture,positive
eda600162d,Had an awesome pedicure today!!,positive
b172a58de2,New Comment On Jowki:  I wish I had the time to blog more often  http://cli.gs/ZzRe1P,positive
58c5ff24c8,thanks gourmetcook! But cold shower wouldn`t help.,negative
527707dc25," thank you, god bless im going to eaat my in in out",positive
80ebe94248,Only just past 8am and already been spoiled rotton,negative
aa3f61e6c8,  I`m bad with understanding there things! You should know this!,positive
9d4e0dc308,Eh they shut the freeway down! omw to a job interview so i guess i`m gonna be late,negative
fa39631289,If my phone dies I will die too!,negative
1bdf166eff," Tis a book...called Love, **** and Tragedy. Highly interesting. Influence of classical on modern world",positive
028d2cba2d,"I`m always a little sad to see followers I really like, decide to unfollow me.",negative
f1b5f0b8b7,"Working on this **** Financial project, Definitely not having any fun this weekend  , I want to spend it wit my BAAABY waaaah",positive
